id|airportReference|airportIdentifier|lenth|width|surfaceType|lighted|closed
250276|23729|OI85|1550|25|TURF-GRVL|0|0
268542|23730|OI86|45|45|CONC|0|0
268543|23731|OI87|60|60|CONC|0|0
254724|23732|OI88|1885|66|TURF-G|0|0
254808|23733|OI89|1500|100|TURF|0|0
268544|23734|OI90|40|40|CONC|0|0
256363|23735|OI91|1600|60|TURF|0|0
255846|23736|OI92|2600|60|TURF|0|0
268545|23737|OI93|30|30|GRASS / SOD|0|0
268546|23738|OI94|72|70|CONC|0|0
268547|23739|OI95|20|20|CONC|0|0
268548|23740|OI96|30|30|ASPH/ CONC|0|0
268549|23741|OI97|40|40|ASPH/ CONC|0|0
268550|23742|OI98|100|100|CONC|0|0
252150|23743|OI99|2200|65|TURF|0|0
236832|5130|OIAA|7437|115|ASP|0|0
236831|5130|OIAA|10169|148|ASP|1|0
236891|5131|OIAD|11729|148|ASP|1|0
236890|5131|OIAD|12641|115|ASP|1|0
236929|5132|OIAG|6933|148|ASP|0|0
236874|5133|OIAH|6070|148|ASP|0|0
236852|5134|OIAI|4656|98|ASP|0|0
236853|5134|OIAI|5907|98|ASP|0|0
236917|5135|OIAJ|11500|148|ASP|1|0
236916|5135|OIAJ|13500|148|ASP|1|0
236856|5136|OIAM|8874|148|ASP|1|0
236889|5137|OIAW|11149|148|ASP|1|0
236930|5138|OIBA|9796|148|ASP|0|0
236907|5139|OIBB|14663|148|ASP|1|0
236906|5139|OIBB|14664|148|ASP|1|0
236877|5140|OIBH|4500|100|ASP|0|0
236833|5141|OIBI|11823|148|ASP|1|0
236854|5142|OIBJ|7711|148|ASP|1|0
236881|5143|OIBK|12004|215|ASP|0|1
236880|5143|OIBK|12004|148|ASP|1|0
236903|5144|OIBL|8203|148|ASP|0|0
236847|5145|OIBP|13115|148|ASP|0|0
236896|5146|OIBQ|5922|148|ASP|0|0
236855|5147|OIBS|8345|175|ASP|0|0
236851|5148|OIBV|6815|148|ASP|0|0
236902|5149|OICC|11213|148|ASP|1|0
236838|5150|OICI|9183|148|ASP|1|0
236895|5151|OICK|10498|148|ASP|1|0
236914|5152|OICS|8660|148|ASP|1|0
236868|5153|OIFE|9830|148|ASP|1|0
236869|5153|OIFE|1091|40|CON|0|0
236825|5154|OIFH|3215|75|PEM|0|0
236826|5154|OIFH|4095|165|GRE|0|0
236827|5155|OIFK|8845|145|ASP|0|0
236893|5156|OIFM|14425|148|ASP|1|0
236892|5156|OIFM|14425|148|ASP|1|0
236926|5157|OIFP|10920|140|ASP|1|0
236925|5157|OIFP|1467|97|ASP|0|0
236840|5158|OIFS|10819|148|ASP|0|0
236899|5159|OIGG|9571|148|ASP|1|0
236850|5160|OIHH|10611|148|ASP|1|0
236830|5161|OIHR|9811|148|ASP|0|0
236858|5162|OIHS|12915|148|ASP|1|0
236859|5162|OIHS|14625|148|ASP|1|1
236860|5162|OIHS|14300|148|ASP|1|0
236824|5163|OIIA|4579|75|ASP|0|0
236927|5164|OIIC|10607|148|ASP|0|0
236848|5165|OIID|7550|148|ASP|0|0
236932|5166|OIIE|13772|148|ASP|1|0
236931|5166|OIIE|13940|148|ASP|0|1
236915|5167|OIIG|6000|120|ASP|0|0
236883|5168|OIII|1554|130|CON|0|0
236885|5168|OIII|13098|148|ASP|1|0
236884|5168|OIII|13248|197|ASP|1|0
236898|5169|OIIK|3670|131|ASP|0|0
236823|5170|OIIM|3630|65|ASP|0|0
236911|5171|OIIP|12005|197|ASP|1|0
236887|5172|OIKB|11341|98|ASP|0|0
236886|5172|OIKB|12008|148|ASP|1|0
236865|5173|OIKJ|7236|98|ASP|0|0
236871|5174|OIKK|6657|148|ASP|0|0
236872|5174|OIKK|12620|148|ASP|1|0
236841|5175|OIKM|11107|148|ASP|1|0
236863|5176|OIKP|8525|115|ASP|1|0
236835|5177|OIKQ|13864|148|ASP|1|0
236922|5178|OIKR|9814|148|ASP|1|0
236836|5179|OIKY|12356|148|ASP|1|0
236878|5180|OIMB|7093|82|ASP|0|0
236879|5180|OIMB|9521|148|ASP|0|0
236842|5181|OIMC|13076|148|ASP|0|0
236908|5182|OIMJ|9157|148|ASP|0|0
236924|5183|OIMM|12503|148|ASP|1|0
236923|5183|OIMM|12877|148|ASP|1|0
236843|5184|OIMN|10582|148|ASP|0|0
236844|5185|OIMS|10428|148|ASP|0|0
236897|5186|OIMT|9977|148|ASP|0|0
236904|5187|OINE|7277|92|ASP|0|0
236933|5188|OING|7540|148|ASP|1|0
236875|5189|OINJ|3235|98|ASP|0|0
236864|5190|OINN|6182|115|ASP|1|0
236849|5191|OINR|4920|148|ASP|1|0
236867|5192|OINZ|8688|148|ASP|1|0
236913|5193|OISF|6502|100|ASP|0|0
236870|5194|OISJ|7899|98|ASP|0|0
236857|5195|OISL|10334|148|ASP|0|0
236834|5196|OISR|10020|148|ASP|0|0
236919|5197|OISS|14345|148|ASP|1|0
236918|5197|OISS|14051|148|ASP|1|0
236828|5198|OISY|8522|148|ASP|1|0
236846|5199|OITK|9190|98|ASP|0|0
236882|5200|OITL|10823|148|PEM|1|0
236888|5201|OITM|9614|98|ASP|1|0
236905|5202|OITP|8515|115|ASP|0|0
236873|5203|OITR|10658|148|ASP|1|0
236921|5204|OITT|11825|148|ASP|1|0
236920|5204|OITT|11537|98|ASP|0|0
236934|5205|OITZ|9840|148|ASP|0|0
236839|5206|OIYY|13446|148|ASP|1|0
236876|5207|OIZB|9848|148|ASP|1|0
236910|5208|OIZC|12514|150|ASP|1|0
236909|5208|OIZC|9844|150|ASP|0|0
236900|5209|OIZH|13993|148|ASP|1|0
236901|5209|OIZH|13949|98|ASP|0|1
236862|5210|OIZI|7711|150|ASP|1|0
236837|5211|OIZS|7103|98|ASP|0|0
237250|3353|OJ38|4146|80|ASP|0|0
237257|3354|OJ40|9015|148|ASP|0|0
237258|3354|OJ40|9777|148|ASP|1|0
237253|5212|OJAI|12008|200|ASP|1|0
237252|5212|OJAI|12008|200|CON|1|0
237255|5213|OJAM|10745|148|ASP|1|0
237259|5214|OJAQ|9855|148|ASP|1|0
237256|5215|OJHF|9802|140|ASP|1|0
237254|5216|OJHR|8215|98|ASP|0|0
246217|5217|OJJR|6447|148|ASP|1|0
237251|5218|OJMF|9819|148|ASP|1|0
255928|23744|OK00|1123|60|TURF|0|0
248554|23745|OK01|4400|75|TURF|0|0
256488|23746|OK02|2700|75|TURF|0|0
243911|23747|OK03|3240|85|ASP|1|0
250452|23748|OK04|3000|40|TURF-G|0|0
253746|23750|OK06|2840|50|ASPH|0|0
255737|23751|OK07|2600|165|TURF|0|0
256452|23752|OK08|4000|200|TURF-G|0|0
268551|23753|OK09|40|40|CONC|0|0
255844|23754|OK10|2600|100|TURF-G|0|0
239756|23755|OK11|3000|100|GRS|0|0
257841|23756|OK12|2130|75|TURF|0|0
252930|23757|OK13|2100|100|TURF|0|0
240650|23758|OK14|1000|40|GRS|0|0
255453|23759|OK15|2600|100|TURF|0|0
240653|23760|OK16|2211|65|GRS|0|0
252413|23761|OK17|1400|50|TURF|0|0
251346|23762|OK18|1700|50|TURF|0|0
268552|23763|OK19|50|50|CONC|0|0
252907|23764|OK20|2500|100|TURF|0|0
247182|23765|OK21|1900|200|TURF|0|0
239755|23766|OK22|1700|100|GRE|0|0
250160|23766|OK22|1700|100|TURF-G|0|0
253539|23767|OK23|1100|55|TURF|0|0
254393|23768|OK24|2100|55|TURF|0|0
254977|23769|OK25|1700|50|TURF|0|0
268553|23770|OK26|100|75|CONC|0|0
253620|23771|OK27|2000|60|TURF|0|0
264592|45717|OK28|3500|100|Grass|0|0
250187|23772|OK29|1750|60|TURF|0|0
250188|23772|OK29|2300|60|TURF|0|0
246414|23773|OK30|3000|150|TURF|0|0
264610|45720|OK31|2000|50|Grass|0|0
264735|45719|OK32|30|24|MATS|0|0
268554|23774|OK33|50|50|CONC|0|0
248260|23775|OK34|2400|80|TURF|0|0
268555|23776|OK35|50|48|CONC|0|0
256131|23778|OK37|2000|25|TURF|0|0
268556|23779|OK38|40|40|CONC|0|0
251851|23780|OK39|3100|60|TURF|0|0
251852|23780|OK39|2600|40|TURF|0|0
251853|23780|OK39|1900|30|TURF|0|0
268557|23782|OK41|50|50|CONC|0|0
249368|23784|OK43|1350|75|TURF|0|0
268558|23786|OK45|30|30|CONC|0|0
252445|23787|OK46|1500|100|TURF|0|0
253420|23788|OK47|1300|50|TURF|0|0
253673|23789|OK48|2640|105|TURF|0|0
248878|23790|OK49|1900|75|TURF|0|0
256037|23791|OK50|2500|100|TURF|0|0
253449|23792|OK51|2565|10|ASPH-P|0|0
254578|23793|OK54|1500|75|TURF-G|0|0
254579|23793|OK54|2000|60|TURF-F|0|0
252585|23794|OK55|2300|50|TURF|0|0
251289|23795|OK58|2400|50|TURF|0|0
251290|23795|OK58|2400|50|TURF|0|0
256650|23796|OK59|2400|50|TURF|0|0
253385|23798|OK62|2600|60|TURF|0|0
322897|322896|OK63|1994|60|Turf|0|0
249239|23799|OK64|2100|150|TURF|0|0
268559|23800|OK65|20|20|ASPH/ CONC|0|0
251671|23801|OK66|4600|100|TURF|0|0
250298|23803|OK74|2200|45|TURF|0|0
268560|23804|OK75|60|60|CONC|0|0
268561|23805|OK76|60|60|CONC|0|0
250237|23806|OK79|2600|30|TRTD-DIRT-F|0|0
250236|23807|OK80|3500|250|TURF|0|0
254115|23809|OK82|2200|30|ASPH|0|0
249299|23810|OK83|1800|25|ASPH|0|0
268562|23811|OK84|80|80|CONC|0|0
251153|23812|OK85|3000|25|CONC|0|0
268563|23813|OK86|80|80|GRASS / SOD|0|0
250695|23815|OK88|1357|200|TURF|0|0
257843|23817|OK90|2400|30|TURF|0|0
268564|23819|OK92|30|30|CONC|0|0
251483|23820|OK93|2650|230|TURF|0|0
248756|23821|OK94|2400|130|TURF|0|0
256562|23822|OK95|3000|150|TURF|0|0
249110|23823|OK96|2000|40|TURF|0|0
255495|23824|OK97|2600|100|TURF|0|0
247212|23825|OK98|2000|50|ASPH|0|0
268565|23826|OK99|30|30|CONC|0|0
237386|5219|OKAS|9805|132|PEM|0|0
237385|5219|OKAS|9805|146|PEM|1|0
237384|5220|OKBK|11483|148|ASP|1|0
237383|5220|OKBK|11155|148|CON|1|0
237382|5221|OKDI|5215|80|ASP|1|0
311906|306981|OKV|1969|98|Brown Silt clay|0|0
268566|23827|OL00|60|60|CONC|0|0
254865|23829|OL02|2560|30|ASPH-G|0|0
249767|23830|OL03|2264|25|ASPH|0|0
257015|23831|OL04|1840|70|DIRT|0|0
257535|23832|OL05|2900|32|ASPH-G|0|0
268567|23833|OL06|30|30|CONC|0|0
